2019-01-10 10:28:10,216 org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping [restartedMain] (AbstractHandlerMethodMapping.java:549) INFO  --> Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-01-10 10:28:10,226 org.springframework.web.servlet.handler.SimpleUrlHandlerMapping [restartedMain] (AbstractUrlHandlerMapping.java:373) INFO  --> Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-01-10 10:28:10,236 org.springframework.web.servlet.handler.SimpleUrlHandlerMapping [restartedMain] (AbstractUrlHandlerMapping.java:373) INFO  --> Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-01-10 10:28:10,284 org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration [restartedMain] (ThymeleafAutoConfiguration.java:104) WARN  --> Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
2019-01-10 10:28:10,286 org.thymeleaf.templatemode.TemplateMode [restartedMain] (TemplateMode.java:150) WARN  --> [THYMELEAF][restartedMain] Template Mode 'HTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-01-10 10:28:10,316 org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping [restartedMain] (WelcomePageHandlerMapping.java:56) INFO  --> Adding welcome page: ServletContext resource [/index.html]
2019-01-10 10:28:10,477 org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer [restartedMain] (OptionalLiveReloadServer.java:57) INFO  --> LiveReload server is running on port 35729
2019-01-10 10:28:10,538 org.springframework.jmx.export.annotation.AnnotationMBeanExporter [restartedMain] (MBeanExporter.java:433) INFO  --> Registering beans for JMX exposure on startup
2019-01-10 10:28:10,538 org.springframework.jmx.export.annotation.AnnotationMBeanExporter [restartedMain] (MBeanExporter.java:895) INFO  --> Bean with name 'dataSource' has been autodetected for JMX exposure
2019-01-10 10:28:10,548 org.springframework.jmx.export.annotation.AnnotationMBeanExporter [restartedMain] (MBeanExporter.java:668) INFO  --> Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2019-01-10 10:28:10,578 org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] (TomcatWebServer.java:206) INFO  --> Tomcat started on port(s): 8888 (http) with context path ''
2019-01-10 10:28:10,588 cn.buu.note.App [restartedMain] (StartupInfoLogger.java:59) INFO  --> Started App in 2.209 seconds (JVM running for 39.47)
2019-01-10 10:28:10,588 org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener [restartedMain] (ConditionEvaluationDeltaLoggingListener.java:56) INFO  --> Condition evaluation unchanged
